NEW REGIONS;NOMDEP;Date retrait appellation par Haut Conseil;DATE APPELLATION;ID MUSEE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
AUVERGNE-RHÔNE-ALPES;ISERE;;01/02/2003;3854403;Musée des Beaux-Arts et d'Archéologie;Place de Miremont;38200;VIENNE;0474787104;0474533459;www.musees-vienne.fr - Site du patrimoine de l'Isère;1er janvier, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert du mardi au dimanche de 9h30 à 13h et de 14h à 18h d'avril à octobre et du mardi au vendredi de 9h30 à 12h30 et de 14h à 17h, le samedi et dimanche de 13h30 à 17h30 de novembre à mars;
AUVERGNE-RHÔNE-ALPES;ISERE;;01/02/2003;3854402;Musée Lapidaire Saint-Pierre;Place Saint-Pierre;38200;VIENNE;0474852035;0474533459;www.musees-vienne.fr  - Site du patrimoine de l'Isère;1er janvier, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert du mardi au dimanche de 9h30 à 13h et de 14h à 18h d'avril à octobre et du mardi au vendredi de 9h30 à 12h30 et de 14h à 17h, le samedi et dimanche de 13h30 à 17h30 de novembre à mars;
AUVERGNE-RHÔNE-ALPES;ISERE;;01/02/2003;3856201;Musée Départemental de la Révolution Française;"Domaine départemental de la Vizille
B.P. 1753";38220;VIZILLE;0476680735;0476680853;www.musee-revolution-francaise.fr;1er mai, autres jours fériés, et entre le 24 décembre et le 1er janvier inclus;Ouvert d'avril à octobre de 10h à 12h30 et de 13h30 à 18h, de novembre à mars de 10h à 12h30 et de 13h30 à 17h;
AUVERGNE-RHÔNE-ALPES;ISERE;;28/07/2004;3856301;Musée Lucien Mainssieux;7, Place Léon Chaloin;38500;VOIRON;0476656717;0476661561;www.ville-voiron.fr;1er janvier, 1er mai, 11 novembre, 25 décembre;Ouvert du mardi au dimanche de 14h à 18h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4200301;Musée Alice Taverne;Rue de la Grye;42820;AMBIERLE;0477656099;0477656099;www.museealicetaverne.fr;Janvier et décembre;Ouvert tous les jours de février à novembre de 10h à 12h et de 14h à 18h. Sur réservation pour les groupes de décembre à janvier;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4205203;Musée Hospitalier;9, Boulevard du Général Leclerc;42190;CHARLIEU;0477602884;0477601416;http://www.ville-charlieu.fr/avoir/musees/le-musee-hospitalier;Janvier, février et 25 décembre;Ouvert de mars à mi-juin et mi-septembre à décembre du mardi au dimanche de 14h à 18h et en  juillet-août tous les jours de 10h à 13h et de 14h à 19h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4205202;Musée de la Soierie;9, Boulevard Général Leclerc;42190;CHARLIEU;0477602884;0477601416;http://www.ville-charlieu.fr/avoir/musees/musee-de-la-soierie;Janvier, février et 25 décembre;Ouvert de mars à mi-juin et de mi-septembre à décembre du mardi au dimanche de 14h à 18h et en  juillet-août tous les jours de 10h à 13h et de 14h à 19h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4205901;Atelier - Musée du Chapeau;31, Rue Martouret;42140;CHAZELLES-SUR-LYON;0477942329;0477542775;www.museeduchapeau.com;1er janvier, 1er mai, 25 décembre;Ouvert du mardi au samedi de 14h à 18h, dimanche et jours fériés de 14h30 à 19h et en juillet-aôut tous les jours de 11h à 19h, dimanche et jours fériés de 14h30 à 18h30, ouvert le matin sur rendez-vous pour les groupes à partir de 10 personnes;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4209101;Musée d'Histoire du  20ème Siècle - Résistance et Déportation;Rue du Couvent;42380;ESTIVAREILLES;0477502920;0477508050;http://www.estivareilles42.fr/page.php?28;Fermé du 12 novembre au 31 mars, 25 décembre, 1er janvier;Ouvert toute l'année de 14 h à 18 h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4209401;Musée d'Archéologie;3, Rue Victor de Laprade;42110;FEURS;0477262448;0477262448;www.feurs.org/culture/musee-d-archeologie.html;Jours fériés;Ouvert du mardi au vendredi de 14h à 18h et un dimanche par mois de 14h à 18h;
AUVERGNE-RHÔNE-ALPES;LOIRE;17/11/2017;01/02/2003;4210601;Musée Historial;"Mairie
Le Bourg";42260;GREZOLLES;0477625700;0477625458;;;;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4214702;Musée de la Diana;7, Rue Florimont Robertet;42600;MONTBRISON;0477960110;0477588990;www.ladiana.com;;Ouvert les mardis et vendredis de 14h à 17h et les  mercredis et samedis de 9h à 12h et de 14h à 17h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4214701;Musée d'Allard;13, Boulevard de la Préfecture;42600;MONTBRISON;0477963915;0477588334;Site de la ville www.ville-montbrisson.fr;25 décembre et 1er janvier;Ouvert du mercredi au lundi de 14 h à 18 h et tous les jours pour les groupes sur rendez-vous;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4217301;Musée du Vieux Pommiers;"Mairie
Le Bourg";42260;POMMIERS-EN-FOREZ;0477654063;0477654063;;;;
AUVERGNE-RHÔNE-ALPES;LOIRE;16/11/2015;01/02/2003;4218401;Musée de la Maille;RUE DE SAINT-ANDRE;42300;RIORGES;;;L'Ecomusée du Roannais a récupéré les collections du musée;;;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4218701;Musée des Beaux-Arts et d'Archéologie J. Dechelette;22, Rue Anatole France;42300;ROANNE;0477236877;0477236878;www.roanne.fr/115-musee-joseph-dechelette-informations-pratiques.htm;1er janvier, 1er mai, Lundi de Pâques et Pentecôte, 1er et 11 novembre, 25 décembre;Ouvert lundi, mercredi au vendredi de 10h à 12h et de 14h à 18h, samedi de 10h à 18h, dimanche de 14h à 18h;
AUVERGNE-RHÔNE-ALPES;LOIRE;16/11/2015;01/02/2003;4218702;Ecomusée du Roannais;Passage Général Giraud;42300;ROANNE;0477713188;0477707856;;;;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4221803;Musée Folklorique du Vieux Saint-Etienne;"Hôtel de Villeneuve
13 bis, Rue Gambetta";42000;SAINT-ETIENNE;0477257432;0477381728;www.vieux-saint-etienne.com;Jours fériés;Ouvert du mardi au samedi de 14h30 à 18h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4221804;Musée de la Mine / Site Couriot;3, Boulevard Franchet d'Esperey;42000;SAINT-ETIENNE;0477438323;0477438329;www.musee-mine.saint-etienne.fr OU site de la ville : www.saint-etienne.fr;1er janvier, 1er mai, 14 juillet, 15 août, 1er novembre, 25 décembre;Ouvert du mercredi au lundi de 9h à 12h15 et de 14h à 19h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4221802;Musée d'Art et d'Industrie;2, Place Louis Comte;42026;SAINT-ETIENNE Cedex 1;0477497300;0477497305;www.musee-art-industrie.saint-etienne.fr;1er janvier, 1er mai, 14 juillet, 15 août, 1er novembre, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h et de 9h à 18h pour les scolaires;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4221901;Château de la Bastie d'Urfé;;42130;SAINT-ETIENNE-LE-MOLARD;0477975468;0477977761;www.loire.fr;1er janvier, 24, 25 et 31 décembre;Ouvert d'avril à septembre tous les jours de 10h à 19h, du 16 au 31 mars et du 1er octobre au 30 novembre de 10h à 13h et de 14h à 17h, du 1er décembre au 15 mars les week-end de 10h à 13h et de 14h à 17h (ouvert en semaine pour les groupes);
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4223001;Musée Municipal;Place de l'hôtel de Ville;42260;SAINT-GERMAIN-LAVAL;0477654130;0477655131;www.st-germain-laval.fr/patrimoine;;Ouvert Ouvert en semaine de 8h30 à 12h et 14h à 16h ou sur rendez-vous;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4227901;Musée des Civilisations : Daniel Pouget;Place Madeleine Rousseau;42170;SAINT-JUST-SAINT-RAMBERT;0477520311;0477520311;www.stjust-strambert.fr;1er janvier, 1er mai et 25 décembre;Ouvert du mercredi au lundi de 10h à 12h et de 14h à 18h, le week-end de 14h à 18h;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4221801;Musée d'Art Moderne et Contemporain de Saint-Etienne Métropole;Rue Fernand Léger;42270;SAINT-PRIEST-EN-JAREZ;0477795252;0477795250;www.mam-st-etienne.fr/;1er janvier, 1er mai, 14 juillet, 15 août, 1er novembre, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h. Ouvert le mardi pour les groupes scolaires;
AUVERGNE-RHÔNE-ALPES;LOIRE;;01/02/2003;4231801;Musée Rural;"Quartier Saint-Joseph
Place Félix Folléas";42550;USSON-EN-FOREZ;0477506797;0477506887;www.ecomusee-usson-en-forez.fr (en cours de maintenance);1er janvier et 25 décembre;Ouvert tous les jours de 14h à 18h. Ouverture possible le matin pour les groupe;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6301001;Musée de la Dentelle;53, Route Nationale;63220;ARLANC;0473950003;0473951892;www.arlanc.fr/dentelle/index.php;Décembre à mi mars;Ouvert du 1er mai au 30 juin week-end et jours fériés de 14h à 18h, du 1er juillet au 31 août tous les jours de 14h à 18h,  du 1er au 30 septembre les week-end de 14h à 18h;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6311301;Musée d'Archéologie Bargoin;45, rue Ballainvilliers;63000;CLERMONT-FERRAND;0473426970;0473929010;www.clermontmetropole.eu/-Musee-Bargoin-.html;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du mardi au samedi de 10h à 12h et de 13h à 17h, le dimanche de 14h à 19h;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;06/01/2002;6311303;Muséum d'Histoire Naturelle Henri-Lecoq;15, rue Bardoux;63000;CLERMONT-FERRAND;0473423200;0473423201;www.clermont-ferrand.fr/-Museum-Henri-Lecoq-.html;Jours fériés;Ouvert d'octobre à avril du mardi au samedi de 10h à 12h et de 14h à 17h dimanche de 14h à 17h, du 1er mai au 30 septembre de 10h à 12h et de 14h à 18h;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6311305;Musée d'Art Roger-Quillot;"Quartier historique de Montferrand
Place Louis Deteix";63100;CLERMONT-FERRAND;0473161130;0473161131;http://museedart.clermont-ferrand.fr;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du mardi au vendredi de 10h à 18h,  samedi, dimanche et jours fériés de 10h à 12h et de 13h à 18h;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6319501;Musée Départemental de la Céramique Gallo-Romaine;39, Rue de la République;63190;LEZOUX;0473734242;0473730960;"www.puydedome.fr rubrique ""découvrir le Puy-de-Dôme""";Janvier, 1er mai, 1er novembre, 25 décembre;"Ouvert du 1er octobre au 31 mars : 10h à 17h en semaine et de 14h à 18h le week-end
et du 1er avril au 30 septembre de 10h à 18h en semaine et de 14h à 19h le week-end.";
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6321101;Musée des Pénitents Blancs;Place de l'Eglise;63940;MARSAC-EN-LIVRADOIS;0473956008;0473956687;www.livradois.com/marsac/penitent/index.htm;;Ouvert en Juillet et août tous les jours de 14h30h à 18h30, hors saison sur rendez-vous;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6322301;Musée Paléontologique;Le Bourg;63560;MENAT;0473855029;0473855022;;Janvier, février, mars;Ouvert de Pâques à fin mai week-end et jours fériés de 10h30 à 12h et de 14h à 18h30 et de juin à septembre du mercredi au lundi de 10h30 à 12h et de 14h à 18h30;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6324501;Musée Lapidaire;Place de l'Abbaye;63200;MOZAC;0473389994;0473387305;www.riom-communaute.fr;;Visite incluse dans visite globale de l'abbatiale Saint-Pierre de Mozac qui a lieu les jeudis à 15h pendant les vacances scolaires d'octobre à mai et les jeudis, vendredis, dimanches à 15h de juin à septembre;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6324701;Musée Municipal;Parc du Prélong;63790;MUROL;0473886006;0473886503;www.musee-murol.fr/;1er janvier, 1er mai, 14 juillet, 25 décembre. 1er novembre au 19 décembre;Ouvert du 1er juin au 31 octobre tous les jours de 10h à 12h et de 14h30 à 18h30. Le reste de l'année du mercredi au dimanche de 10h à 12h et de 14h à 18h30.;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6330003;Musée Régional d'Auvergne;10 bis, Rue Delile;63200;RIOM;0473381731;0473383009;www.riom-communaute.fr;14 juillet, 1er et 11 novembre;Ouvert du mardi au dimanche de mai à juin et de septembre à novembre de 14h à 17h30 et en juillet-août de 14h30 à 18h;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6330002;Musée Francisque Mandet;14, Rue de l'Hôtel de Ville;63200;RIOM;0473381853;0473387305;www.riom-communaute.fr;;Ouvert du mardi au dimanche de 10h à 12h et de 14h à 17h30 de septembre à juin, et en  juillet-août de 10h à 12h30 et de 14h30 à 18h;
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6343001;Musée Municipal de la Coutellerie;58, Rue de la Coutellerie;63300;THIERS;0473805886;0473802939;www.ville-thiers.fr/Musee-de-la-Coutellerie;Janvier àprès les vacances scolaires, 1er mai, 24 et 25 décembre;"Ouverture du musée  d'octobre à mai du mardi au dimanche de 10h à 12h et de 14h à 18h, en juin et septembre tous les jours de 10h à 12h et de 14h à 18h, en juillet-août tous les jours de 10h à 12h30 et de 13h30 à 19h.
Ouverture de la Vallée des Rouets de";
AUVERGNE-RHÔNE-ALPES;PUY DE DÔME;;01/02/2003;6347001;Musée Municipal Marcel Sahut;2, rue des Ecoles;63530;VOLVIC;0473335733;0473338574;www.ville-volvic.fr;;Ouvert d'avril à octobre du mardi au dimanche de 14h à 18h. Pour les groupe sur réservation de novembre à mars;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;09/07/2005;6900601;Musée Barthélemy-Thimonnier;Place de l'Hôtel de Ville;69550;AMPLEPUIS;0474890890;0474890890;"www.graha-museethimonnier.org - http://musees.ouestrhodanien.fr/musee-barthelemy-thimonnier.html (nveau site)
site de la ville";Fermé du 9 décembre au 28 février - 1er mai;Ouvert du du 8 mars au 30 juin et du 1er septembre au 8 décembre du mercredi au samedi de 14h à 18h, et en juillet-août tous les jours de 10h30 à 18h30 (dimanche et jours fériés compris);
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6901801;Musée Folklorique et Traditions Populaires Marius Audin;Place de l'Hôtel de Ville;69430;BEAUJEU;0474692288;0474044293;www.beaujolaisvignoble.com;Décembre-Janvier-Février;Ouvert du mardi au dimanche en mars à avril et octobre à novembre de 10h à 12h et de 14h30 à 18h, et de mai à septembre tous les jours de 9h30 à 12h30 et de 14h30 à 18h30, fermeture à 19h en juillet-août;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6938501;Musées Gadagne;1, Place du Petit Collège;69005;LYON;0478420361;0437236017;www.gadagne.musees.lyon.fr;1er janvier, dimanche de Pâques, 1er mai, 14 juillet et le 25 décembre;Ouvert du mercredi au dimanche de 11h à 18h30;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;06/01/2002;6938102;Musée des Beaux-Arts;20, Place des Terreaux;69001;LYON;0472101740;0478281245;www.mba-lyon.fr;Jours fériés;Ouvert du mercredi au lundi de 10h à 18h, vendredi de 10h30 à 18h;Premier vendredi du mois de 10h30 à 22h
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6912302;Musée des Arts Décoratifs;34, Rue de la Charité;69002;LYON;0478384200;0472402512; www.mtmad.fr;Jours fériés, dimanche de Pâques et de Pentecôte;Ouvert  du mardi au dimanche de 10h à 12h et de 14h à 17h30;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6912301;Musée Historique des Tissus;34, Rue de la Charité;69002;LYON;0478384200;0472402512;www.mtmad.fr;Jours fériés, dimanche de Pâques et de Pentecôte;Ouvert du mardi au dimanche de 10h à 17h30;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6938201;Musée des Hospices Civils de Lyon;"Hôtel Dieu
1, Place de l'Hôpital";69002;LYON;0472413042;0472413142;www.chu-lyon.fr/internet/chu/musee/presentation_musee.htm;;Fermé pour travaux;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6938701;Centre d'Histoire de la Résistance et de la Déportation;14, Avenue Berthelot;69007;LYON;0472739900;0472733298;www.chrd.lyon.fr;;Ouvert du mercredi au dimanche de 10h à 18h;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;19/07/2005;6912304;Musée de l'Imprimerie et de la Communication Graphique;13, Rue de la Poulaillerie;69002;LYON;0437236534;0478382595;www.imprimerie-lyon.fr;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du mercredi au dimanche de 10h30 à 18h;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6938602;Muséum - Musée des Confluences;86 quai Perrache;69002;LYON;0428381190;0472617299;www.museedesconfluences.fr;;Ouvert du mercredi au samedi de 13h à 18h, dimanche de 10h à 12h et de 13h à 18h (local d'information pendant les travaux);
AUVERGNE-RHÔNE-ALPES;RHÔNE;;19/07/2005;6938901;Musée des Sapeurs-Pompiers de Lyon;"CASC Musée
17, Rue Rabelais";69003;LYON;0472175454;0472605935;www.museepompiers.com/;;Ouvert du mercredi au vendredi de 9h à 12h et de 14h à 17h, premier week-end de chaque mois de 14h à 17h;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6938502;Musée de la Civilisation Gallo-Romaine;17, Rue Cléberg;69005;LYON;0472384930;0472387742;www.musees-gallo-romains.com;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du mardi au dimanche de 10h à 18h;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;21/03/2011;6938603;Musée des Confluences;"86 quai Perrache
CS 30180";69285;LYON Cedex 02;0428381190;0472617299;www.museedesconfluences.fr;1er janvier, 1er mai, 25 décembre;Ouvert du mardi, mercredi et vendredi de 11h à 19h, le jeudi de 11h à 22h, samedi, dimanche et jours fériés de 10h à 19h;Jeudi jusqu'à 22h
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6938101;Musée d'Art Contemporain de Lyon;"Cité Internationale
81, Quai Charles de Gaulle";69463;LYON Cedex 06;0472691717;0472691700;www.mac-lyon.com;1er janvier, 1er mai, 25 décembre;Ouvert du mercredi au vendredi de 11h à 18h, samedi et dimanche de 11h à 19h;de 18h à 20h certains jours de l'année
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6916801;Musée Henri Malartre;645, Rue du musée;69270;ROCHETAILLEE-SUR-SAONE;0478221880;0478226960;www.musee-malartre.com;25 décembre, 1er janvier et dernière semaine de janvier;Ouvert du mardi au dimanche et les lundis fériés de 9h à 18h, en juillet et août  de 10h à 19h. Ouverture de 10h30 à 18h le 3ème vendredi de chaque mois (sauf en juillet et août);
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6923501;Musée Archéologique;Route Départementale 386;69560;SAINT-ROMAIN-EN-GAL;0474537401;0474537419;En cours de réactualisation en 2017 - ouverture prévue en 2017;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du mardi au dimanche de 10h à 18h et de 10h à 17h de novembre à mars;ç
AUVERGNE-RHÔNE-ALPES;RHÔNE;;09/07/2005;6924801;Ecomusée du Haut Beaujolais;"La Manufacture - Le Jodard
Marnand";69240;THIZY-LES-BOURGS;0474640648;;http://musees.ouestrhodanien.fr/ecomusee-du-haut-beaujolais.html;;Ouvert durant les travaux uniquement lors des journées du patrimoine de 14h à 18h;
AUVERGNE-RHÔNE-ALPES;RHÔNE;;01/02/2003;6926401;Musée Paul Dini;2, Place Faubert;69400;VILLEFRANCHE-SUR-SAONE;0474683370;0474623513;www.musee-paul-dini.com;Jours fériés, 23, 24, 31 décembre, 1er janvier;Ouvert le mercredi de 13h30 à 18h, jeudi et vendredi de 10h à 12h30 et de 13h30 à 18h, samedi et dimanche de 14h30 à 18h;
AUVERGNE-RHÔNE-ALPES;SAVOIE;;01/02/2003;7300601;Musée archéologique et minéralogique Pierre Borrione;"Maison du Tourisme Vallée
1139 Avenue de Tarentaise - B.P. 55";73212;AIME-EN-TARENTAISE Cedex;0479556700;0479556001;www.laplagne-vallée.com;Jours fériés;Ouvert du lundi au samedi en juillet-août de 10h à 12h et de 14h30 à 18h30, le reste de l'année visite guidée sur demande;
AUVERGNE-RHÔNE-ALPES;SAVOIE;;01/02/2003;7300802;Musée Lapidaire;Place Maurice Mollard;73100;AIX-LES-BAINS;0479886800;0479350592;;;;
AUVERGNE-RHÔNE-ALPES;SAVOIE;;01/02/2003;7300801;Musée du docteur Faure;"Villa ""Les Chimères""
10, Boulevard des Côtes";73100;AIX-LES-BAINS;0479610657;0479352270;Site de la ville - www.aixlesbains.fr;Du 20 décembre au 5 janvier et les jours fériés;Ouvert du mercredi au lundi de 10h à 12h et de 13h30 à 18h;
AUVERGNE-RHÔNE-ALPES;SAVOIE;;01/02/2003;7301101;Musée Municipal d'Albertville-Conflans;"Maison Rouge
Grande Place de Conflans";73200;ALBERTVILLE;0479378686;0479328339;www.albertville.fr;24, 25, 31 décembre, le 1er janvier, 1er mai;Ouvert du mercredi au dimanche de 10h à 12h30 et de 13h30 à 18h. Pendant les vacances scolaires (toutes zones) ouvert tous les jours de 10h à 12h30 et de 13h30 à 18h;
AUVERGNE-RHÔNE-ALPES;SAVOIE;;01/02/2003;7305401;Musée du Costume;Hauteville-Gondon;73700;BOURG-SAINT-MAURICE;0479070901;;;;;
AUVERGNE-RHÔNE-ALPES;SAVOIE;;06/01/2002;7306502;Musée Savoisien;Square de Lannoy de Bissy;73000;CHAMBERY;0479334448;0479601227;www.musee-savoisien.fr;;Musée fermé pour rénovation. Maintien des actions culturelles dans le cloître du musée + exposition temporaire hors les murs;
AUVERGNE-RHÔNE-ALPES;SAVOIE;;06/01/2002;7306501;Musée des Beaux-Arts;Place du Palais de Justice;73000;CHAMBERY;0479337503;0479852037;www.chambery.fr/206-musee-des-beaux-arts.htm;Jours fériés;Ouvert du mardi au dimanche de 10h à 18h;Ouverture jusqu'à 20h le 1er jeudi du mois
AUVERGNE-RHÔNE-ALPES;SAVOIE;;06/01/2002;7306503;Musée des Charmettes;"Maison de Jean-Jacques Rousseau
890, Chemin des Charmettes";73000;CHAMBERY;0479333944;0479602388;www.chambery.fr/302-les-charmettes-maison-de-jean-jacques-rousseau.htm;Jours fériés;Ouvert du mardi au dimanche de 10h à 18h;
